ans,ans_idx,sentence,true
桃李面包股份有限公司->公司,"[{""name"": ""桃李面包股份有限公司"", ""alias"": ""公司"", ""name_idx"": [0, 9], ""alias_idx"": [16, 17]}]",桃李面包股份有限公司（以下简称“公司”）于近日收到公司董事盛龙先生的报告，其股票账户因其亲属操作失误于 2019 年 2 月 28 日买入公司股票 900股，上述交易违反董事不得在窗口期买入股票的规定，现就相关情况公告如下：,1
硬库五金工业平台->硬库,"[{""name"": ""硬库五金工业平台"", ""alias"": ""硬库"", ""name_idx"": [12, 19], ""alias_idx"": [26, 27]}]",近日，IT桔子平台显示，硬库五金工业平台（以下简称“硬库”）获得A轮投资，具体融资金额尚未披露,1
,[],在本报告书中，除非另有说明，以下简称具有如下含义：,1
北京王府井国际商业发展有限公司->吸收合并交易,"[{""name"": ""北京王府井国际商业发展有限公司"", ""alias"": ""吸收合并交易"", ""name_idx"": [64, 78], ""alias_idx"": [85, 90]}]",1、对首旅集团通过本次无偿划转取得的上市公司股份，首旅集团将继续履行王府井东安于 2017 年 8 月 18 日为王府井吸收合并北京王府井国际商业发展有限公司（以下简称“吸收合并交易”）之目的已出具的《关于股份锁定期的承诺函》中的承诺，自该等股份发行结束之日起 36 个月内不得转让,1
,[],股票简称 王府井 股票代码 600859,1
达普生物科技有限公司->达普生物,"[{""name"": ""达普生物科技有限公司"", ""alias"": ""达普生物"", ""name_idx"": [29, 38], ""alias_idx"": [45, 48]}]",投资界（微信ID：pedaily2012）3月27日消息，达普生物科技有限公司（以下简称“达普生物”） 已完成千万元新一轮天使融资，累计获得2000万元融资,1
,[],即便是在电商经济如此发达的当下，美瞳市场上依然存在着庞大的代购群体，很多年轻人选择找“瞳代”（美瞳代购的简称）购入美瞳,1
i8HealthSolutions->i8,"[{""name"": ""i8 Health Solutions"", ""alias"": ""i8"", ""name_idx"": [64, 82], ""alias_idx"": [89, 90]}]",从外媒获悉，近日，支付方案技术供应商Revenue Management Solutions（RMS）宣布收购健康解决方案供应商i8 Health Solutions（下文简称：i8），具体的收购金额还未披露,1
我国工业和信息化部门->工信部,"[{""name"": ""我国工业和信息化部门"", ""alias"": ""工信部"", ""name_idx"": [10, 19], ""alias_idx"": [26, 28]}]",自2021年1月起，我国工业和信息化部门（以下简称“工信部”）便持续发布文件，督促互联网应用的适老化改造，并于10月发声，称将在年内对改造情况进行评测，这成为各大主流APP进行适老化改造的直接推动力,1
《关于落实网络餐饮平台责任切实维护外卖送餐员权益的指导意见》->《意见》,"[{""name"": ""《关于落实网络餐饮平台责任 切实维护外卖送餐员权益的指导意见》"", ""alias"": ""《意见》"", ""name_idx"": [63, 93], ""alias_idx"": [99, 102]}]",消息面上，7月26日下午，市场监管总局、国家网信办、国家发展改革委、公安部、人力资源社会保障部、商务部、中华全国总工会联合印发《关于落实网络餐饮平台责任 切实维护外卖送餐员权益的指导意见》（以下简称《意见》），对保障外卖送餐员正当权益提出全方位要求,1
石家庄博瑞迪生物技术有限公司->博瑞迪生物,"[{""name"": ""石家庄博瑞迪生物技术有限公司"", ""alias"": ""博瑞迪生物"", ""name_idx"": [44, 57], ""alias_idx"": [64, 68]}]",投资界（ID：pedaily2012）9月15日消息，近日，动植物分子育种技术研发服务商石家庄博瑞迪生物技术有限公司（以下简称：博瑞迪生物）宣布完成数千万人民币A轮融资，本轮融资由中信农业基金领投，允治资本跟投,1
特来电新能源有限公司->特来电,"[{""name"": ""特来电新能源有限公司"", ""alias"": ""特来电"", ""name_idx"": [0, 9], ""alias_idx"": [16, 18]}]",特来电新能源有限公司（以下简称“特来电”）是青岛特锐德电气股份有限公司的控股子公司，主要从事新能源汽车充电网的建设、运营及互联网的增值服务,1
长沙开福产业投资基金->开福基金,"[{""name"": ""长沙开福产业投资基金"", ""alias"": ""开福基金"", ""name_idx"": [38, 47], ""alias_idx"": [52, 55]}]",投资界（ID：pedaily2012）11月5日消息，湖南省股权投资协会发布长沙开福产业投资基金（简称“开福基金”）管理人招募公告,1
长沙开福城投集团有限责任公司->开福城投,"[{""name"": ""长沙开福城投集团有限责任公司"", ""alias"": ""开福城投"", ""name_idx"": [1, 14], ""alias_idx"": [20, 23]}]",受长沙开福城投集团有限责任公司（以下简称开福城投）委托，我协会现面向全国范围内公开征集、遴选长沙开福产业投资基金的管理机构，具体事项公告如下：,1
长沙开福产业投资基金->开福基金,"[{""name"": ""长沙开福产业投资基金"", ""alias"": ""开福基金"", ""name_idx"": [5, 14], ""alias_idx"": [42, 45]}]",基金名称：长沙开福产业投资基金(暂定名，以登记机关最终核准登记的名称为准，以下简称“开福基金”),1
北京中铁建工物资有限公司->北京中铁建工,"[{""name"": ""北京中铁建工物资有限公司"", ""alias"": ""北京中铁建工"", ""name_idx"": [7, 18], ""alias_idx"": [25, 30]}]",近日，找钢网与北京中铁建工物资有限公司（以下简称：北京中铁建工）在上海签署战略合作协议，双方承诺将合力打造高效供应链体系，并在信息沟通、财务信息化等方面加强合作，实现资源共享,1
北京中铁建工物资有限公司->北京中铁建工,"[{""name"": ""北京中铁建工物资有限公司"", ""alias"": ""北京中铁建工"", ""name_idx"": [7, 18], ""alias_idx"": [25, 30]}]",近日，找钢网与北京中铁建工物资有限公司（以下简称：北京中铁建工）在上海签署战略合作协议，双方承诺将合力打造高效供应链体系，并在信息沟通、财务信息化等方面加强合作，实现资源共享,1
国信资本有限责任公司->国信资本,"[{""name"": ""国信资本有限责任公司"", ""alias"": ""国信资本"", ""name_idx"": [12, 21], ""alias_idx"": [26, 29]}]",亿邦动力获悉，本轮投资方国信资本有限责任公司（简称“国信资本”）成立于2019年6月18日，是国信证券股份有限公司的全资子公司，注册地深圳市福田区，注册资本30亿元人民币,1
深圳慧能泰半导体科技有限公司->慧能泰,"[{""name"": ""深圳慧能泰半导体科技有限公司"", ""alias"": ""慧能泰"", ""name_idx"": [30, 43], ""alias_idx"": [50, 52]}]",投资界（ID：pedaily2012）4月25日消息，近日，深圳慧能泰半导体科技有限公司（以下简称：慧能泰）宣布完成五千万元A+轮融资，由嘉兴哇牛智新股权投资合伙企业、广发乾和投资有限公司、深圳微禾睿远投资合伙企业、广东昀升股权投资合伙企业等联合投资，老股东深圳高新投继续加注,1
《2021潮流服装报告》->CBNData《报告》,"[{""name"": ""《2021潮流服装报告》"", ""alias"": ""CBNData《报告》"", ""name_idx"": [27, 38], ""alias_idx"": [44, 54]}]",5月10日，CBNData联合淘宝直播ON MAP发布《2021潮流服装报告》（以下简称CBNData《报告》），基于CBNData消费大数据，洞察在国潮、奥运主题大热的情况下，2021年潮流服装如何寻求增长,1
Raise3D上海复志->Raise3D,"[{""name"": ""Raise3D上海复志"", ""alias"": ""Raise3D"", ""name_idx"": [41, 51], ""alias_idx"": [58, 64]}]",投资界（ID：pedaily2012）5月24日消息，全球化的专业级3D打印机品牌Raise3D上海复志（以下简称“Raise3D”）完成B+轮数千万融资，本轮融资由蓝湖资本领投，建发新兴投资跟投,1
百度旗下智能生活事业群组业务->小度科技,"[{""name"": ""百度旗下智能生活事业群组业务"", ""alias"": ""小度科技"", ""name_idx"": [20, 33], ""alias_idx"": [38, 41]}]",7月微软宣布将“小冰”分拆独立运营；9月百度旗下智能生活事业群组业务（简称“小度科技”）完成独立融资；同时，苹果时隔三年推出新品智能音箱HomePod mini；而天猫精灵则走过了成为独立事业部的第一个半年,1
《临沂商城转型发展与国家物流枢纽城市建设实施方案》->《实施方案》,"[{""name"": ""《临沂商城转型发展与国家物流枢纽城市建设实施方案》"", ""alias"": ""《实施方案》"", ""name_idx"": [20, 44], ""alias_idx"": [48, 53]}]",而就在峰会召开前夕，临沂市委市政府发布的《临沂商城转型发展与国家物流枢纽城市建设实施方案》（简称《实施方案》），为临沂商城与直播电商新经济发展指明了方向,1
欣贺股份有限公司->欣贺股份,"[{""name"": ""欣贺股份有限公司"", ""alias"": ""欣贺股份"", ""name_idx"": [11, 18], ""alias_idx"": [23, 26]}]",11月22日，女装企业欣贺股份有限公司（简称“欣贺股份”）更新其IPO招股书，向深交所发起冲击，拟募资12亿元，主要用于营销网络建设,1
厦门金丽盛服饰有限公司->金丽盛,"[{""name"": ""厦门金丽盛服饰有限公司"", ""alias"": ""金丽盛"", ""name_idx"": [10, 20], ""alias_idx"": [25, 27]}]",孙瑞鸿1996年加入厦门金丽盛服饰有限公司（简称“金丽盛”），1997年担任该公司总经理,1
《直播电商购物消费者满意度在线调查报告》->报告,"[{""name"": ""《直播电商购物消费者满意度在线调查报告》"", ""alias"": ""报告"", ""name_idx"": [11, 30], ""alias_idx"": [36, 37]}]",根据中消协在3月发布的《直播电商购物消费者满意度在线调查报告》（下面简称报告）显示，现在80后、90后才是看直播的主力大军，其中18-40岁、个人月收入6000-10000的上班族人群占比最大,1
《中共中央、国务院关于支持浦东新区高水平改革开放打造社会主义现代化建设引领区的意见》->《意见》,"[{""name"": ""《中共中央、国务院关于支持浦东新区高水平改革开放打造社会主义现代化建设引领区的意见》"", ""alias"": ""《意见》"", ""name_idx"": [4, 45], ""alias_idx"": [51, 54]}]",会上，对《中共中央、国务院关于支持浦东新区高水平改革开放打造社会主义现代化建设引领区的意见》（以下简称《意见》）进行介绍，并对记者提问进行回答,1
上海芯宿医疗科技有限公司->芯宿科技,"[{""name"": ""上海芯宿医疗科技有限公司"", ""alias"": ""芯宿科技"", ""name_idx"": [12, 23], ""alias_idx"": [30, 33]}]",集微网消息，7月20日，上海芯宿医疗科技有限公司（以下简称：芯宿科技）宣布完成数千万元天使轮融资，由峰瑞资本领投，嘉程资本跟投,1
,[],集微网消息，7月19日，延安必康发布公告称，控股子公司九九久科技近日与比亚迪供应链签署《长期合作协议》（以下简称“协议”）,1
哔哩哔哩弹幕网->bilibili,"[{""name"": ""哔哩哔哩弹幕网"", ""alias"": ""bilibili"", ""name_idx"": [12, 18], ""alias_idx"": [23, 30]}]","亿邦动力获悉，本轮投资方哔哩哔哩弹幕网（简称""bilibili""）是一家以ACG(Animation、Comic、Game)为主题的娱乐站点",1
,[],物业小李最近换工作了，从一家国企物业公司（下文简称“A公司”）换到了另外一家,1
,[],证券代码： 603816 证券简称： 顾家家居 公告编号：2019-067,1
,[],债券代码：113518 债券简称：顾家转债,1
,[],转股代码：191518 转股简称：顾家转股,1
,[],? 自然人董阳芳拟以人民币 20 万元受让自然人陈若愚持有的浙江领尚美居家居有限公司（以下简称“领尚美居”）2%的股权，拟以人民币 30万元受让自然人侯正光持有的领尚美居 3%的股权，此次交易后，董阳芳将持有领尚美居 5%的股权；自然人王威拟以人民币 110万元受让自然人孙臻持有的领尚美居 11%的股权，拟以人民币 20万元受让自然人詹海涛持有的领尚美居 2%的股权，此次交易后，王威将持有领尚美居 13%的股权；顾家家居股份有限公司（以下简称“顾家家居”或“公司”）放弃上述股权转让优先受让权,1
,[],证券代码：603233 证券简称：大参林 公告编号：2019-077,1
,[],大参林医药集团股份有限公司（以下称“大参林”或“公司”）于 2019 年 11 月7日发布《大参林医药集团股份有限公司关于收购南通市江海大药房连锁有限公司 51%股权的公告》（公告编号：2019-076），公司与镇江新区鼎俊企业管理中心（有限合伙）（以下简称“鼎俊管理”）、镇江新区惠惠企业管理中心（有限合伙）（以下简称“惠惠管理”）签订了《股权转让协议》，拟收购其持有南通市江海大药房连锁有限公司（以下简称“目标公司”）51%的股权,1
